TicketID,EventID,AttendeeID,PurchaseDate,Price
47267,645,388,2024-07-13,105
47268,114,3345,2024-05-25,102
47269,810,9075,2024-06-04,148
47270,148,2637,2024-05-17,81
47271,329,5654,2024-06-14,185
47272,84,1499,2024-06-04,32
47273,957,5648,2024-07-17,192
47274,6,7664,2024-04-20,161
47275,171,9680,2024-06-11,53
47276,141,5830,2024-08-08,82
47277,298,9646,2024-07-22,188
47278,753,7836,2024-04-08,76
47279,479,7318,2024-01-07,22
47280,976,4198,2024-02-19,13
47281,670,9589,2024-06-26,122
47282,518,5487,2024-07-06,112
47283,833,4138,2024-04-28,71
47284,517,6026,2024-07-09,156
47285,668,9051,2024-01-10,56
47286,106,9250,2024-05-26,191
47287,790,8651,2024-08-17,192
47288,320,9213,2024-01-20,26
47289,654,5144,2024-05-02,192
47290,235,3676,2024-01-12,22
47291,211,3538,2024-04-19,155
47292,350,1037,2024-08-05,36
47293,208,5738,2024-06-01,184
47294,330,632,2024-04-16,60
47295,752,2870,2024-02-05,27
47296,237,5366,2024-07-31,41
47297,419,5813,2024-04-01,146
47298,763,5276,2024-03-27,115
47299,175,5099,2024-07-09,103
47300,557,9101,2024-08-14,144
47301,850,9049,2024-08-23,26
47302,207,7103,2024-05-26,139
47303,564,5275,2024-02-02,189
47304,596,1868,2024-03-25,55
47305,820,3495,2024-02-19,94
47306,928,2164,2024-04-03,133
47307,710,3101,2024-04-17,55
47308,940,5267,2024-01-09,69
47309,109,9663,2024-04-23,22
47310,823,5325,2024-08-09,40
47311,112,297,2024-09-01,19
47312,746,3643,2024-09-06,56
47313,958,2376,2024-01-06,156
47314,241,6256,2024-09-12,197
47315,674,842,2024-06-23,66
47316,585,7489,2024-04-07,119
47317,684,8792,2024-05-20,111
47318,495,3344,2024-05-31,64
47319,962,8529,2024-09-15,58
47320,612,4021,2024-04-23,140
47321,220,2114,2024-08-16,48
47322,347,1493,2024-05-21,173
47323,678,5022,2024-08-16,75
47324,282,6976,2024-09-11,140
47325,113,5644,2024-03-17,113
47326,75,2716,2024-09-04,167
47327,760,4040,2024-01-20,195
47328,435,9644,2024-08-29,13
47329,10,231,2024-04-16,148
47330,758,24,2024-06-29,165
47331,969,2923,2024-06-14,21
47332,332,504,2024-06-14,149
47333,870,6906,2024-01-24,162
47334,951,149,2024-07-10,162
47335,320,6356,2024-07-24,166
47336,474,3461,2024-05-18,198
47337,271,7467,2024-09-18,39
47338,170,4168,2024-07-29,179
47339,939,5469,2024-03-13,160
47340,281,877,2024-08-27,198
47341,429,2849,2024-07-01,144
47342,236,9487,2024-02-20,31
47343,157,7383,2024-08-24,196
47344,862,2691,2024-08-26,78
47345,914,3343,2024-02-02,39
47346,540,1972,2024-08-04,79
47347,441,7909,2024-07-03,24
47348,168,4853,2024-07-31,50
47349,210,3068,2024-04-25,117
47350,102,8737,2024-04-08,197
47351,684,1114,2024-03-06,167
47352,763,7658,2024-06-10,87
47353,804,3131,2024-03-16,191
47354,413,8653,2024-07-14,19
47355,663,1816,2024-08-28,177
47356,51,724,2024-08-01,188
47357,562,6395,2024-08-25,125
47358,2,6577,2024-03-28,167
47359,443,1542,2024-05-17,170
47360,415,7476,2024-09-19,88
47361,449,412,2024-01-15,119
47362,385,2744,2024-06-06,139
47363,520,3466,2024-07-04,51
47364,193,4843,2024-07-17,149
47365,914,6662,2024-08-07,101
47366,584,6184,2024-08-20,13
47367,140,4586,2024-03-27,167
47368,104,6731,2024-06-02,111
47369,651,4615,2024-03-04,136
47370,235,7062,2024-04-22,46
47371,799,7521,2024-07-26,100
47372,381,4273,2024-09-14,177
47373,806,8182,2024-04-24,174
47374,799,5888,2024-08-08,48
47375,684,8926,2024-06-16,173
47376,232,5502,2024-08-01,152
47377,973,6128,2024-06-15,167
47378,31,5398,2024-02-23,80
47379,895,8280,2024-05-08,26
47380,997,2502,2024-04-07,142
47381,406,7739,2024-01-01,139
47382,583,2942,2024-08-02,21
47383,749,5455,2024-04-30,14
47384,458,4297,2024-01-22,136
47385,450,8673,2024-04-25,155
47386,560,4983,2024-01-08,25
47387,335,183,2024-06-11,15
47388,566,8867,2024-06-26,148
47389,338,7025,2024-06-18,118
47390,281,3227,2024-04-02,160
47391,708,7802,2024-05-23,132
47392,519,7404,2024-02-19,131
47393,885,8749,2024-01-13,177
47394,562,6566,2024-09-02,37
47395,399,7527,2024-01-01,156
47396,671,315,2024-08-27,74
47397,350,700,2024-04-19,53
47398,664,3953,2024-06-29,124
47399,25,9609,2024-05-06,30
47400,604,3350,2024-08-24,22
47401,84,6242,2024-01-03,85
47402,733,8885,2024-07-12,27
47403,323,4355,2024-08-06,67
47404,568,1675,2024-02-04,39
47405,356,8057,2024-02-23,118
47406,567,295,2024-06-26,178
47407,693,6247,2024-05-29,150
47408,139,4654,2024-08-29,167
47409,713,7013,2024-01-16,85
47410,517,316,2024-07-14,111
47411,482,3952,2024-09-06,25
47412,433,539,2024-01-26,150
47413,86,2188,2024-01-01,50
47414,922,5440,2024-08-23,125
47415,557,5531,2024-04-20,82
47416,338,9229,2024-02-04,162
47417,17,9336,2024-03-21,115
47418,484,285,2024-06-30,24
47419,481,4379,2024-06-17,176
47420,864,3244,2024-08-22,144
47421,257,8776,2024-05-25,130
47422,444,1350,2024-07-09,112
47423,18,2997,2024-07-04,83
47424,773,3414,2024-01-16,109
47425,57,5883,2024-07-23,10
47426,948,308,2024-05-19,32
47427,821,797,2024-02-27,22
47428,503,9579,2024-03-31,132
47429,298,104,2024-04-13,172
47430,230,6808,2024-01-03,111
47431,720,7702,2024-07-14,187
47432,722,8552,2024-02-11,53
47433,404,8348,2024-05-07,185
47434,665,3431,2024-03-15,125
47435,969,1673,2024-09-02,147
47436,29,6433,2024-06-16,195
47437,261,7058,2024-09-11,92
47438,881,1575,2024-02-17,45
47439,486,7589,2024-06-14,147
47440,673,2295,2024-02-12,124
47441,806,4466,2024-01-12,99
47442,855,2158,2024-04-21,160
47443,284,4839,2024-05-07,198
47444,793,6005,2024-02-14,107
47445,165,5309,2024-02-17,128
47446,387,6576,2024-08-10,141
47447,550,2566,2024-06-07,164
47448,105,9152,2024-04-01,31
47449,591,3806,2024-04-29,48
47450,75,6450,2024-07-19,58
47451,134,1567,2024-08-20,130
47452,979,1089,2024-09-18,149
47453,593,6671,2024-05-26,112
47454,591,2128,2024-07-16,64
47455,543,1268,2024-06-30,13
47456,980,3374,2024-05-13,26
47457,247,9073,2024-01-03,83
47458,600,5472,2024-04-14,40
47459,593,3215,2024-09-13,179
47460,605,7829,2024-05-11,34
47461,244,211,2024-06-27,142
47462,500,3144,2024-06-28,62
47463,120,1261,2024-02-17,87
47464,24,1046,2024-06-26,62
47465,145,1950,2024-05-03,90
47466,425,8393,2024-04-19,19
47467,613,2123,2024-04-14,130
47468,748,7188,2024-03-17,198
47469,840,9144,2024-05-15,189
47470,570,5967,2024-01-14,125
47471,165,2261,2024-09-05,144
47472,228,3375,2024-04-14,39
47473,814,1302,2024-01-14,153
47474,928,7352,2024-07-18,130
47475,344,860,2024-03-31,142
47476,620,175,2024-05-08,24
47477,851,2063,2024-08-04,20
47478,825,3013,2024-08-11,130
47479,935,5192,2024-05-16,21
47480,272,7304,2024-07-07,178
47481,750,5716,2024-09-02,118
47482,59,3604,2024-08-10,74
47483,153,9050,2024-02-19,178
47484,867,5375,2024-05-09,48
47485,541,6649,2024-01-25,17
47486,939,7936,2024-05-17,89
47487,584,5550,2024-03-22,136
47488,1000,6103,2024-09-04,35
47489,56,8462,2024-05-08,41
47490,300,2680,2024-08-19,171
47491,268,4624,2024-07-20,111
47492,869,9753,2024-02-13,132
47493,462,4578,2024-08-12,10
47494,343,9533,2024-05-27,116
47495,237,1023,2024-05-26,47
47496,33,1810,2024-06-16,57
47497,941,6577,2024-05-22,173
47498,328,1984,2024-05-26,74
47499,551,2502,2024-05-19,23
47500,192,6327,2024-09-04,61
47501,49,859,2024-03-19,27
47502,778,834,2024-07-01,157
47503,739,205,2024-04-16,51
47504,816,8790,2024-07-25,91
47505,35,9958,2024-06-02,181
47506,775,4875,2024-08-30,91
47507,461,5051,2024-05-04,75
47508,109,5624,2024-09-06,95
47509,200,7732,2024-02-24,119
47510,365,959,2024-03-07,22
47511,862,7710,2024-03-07,71
47512,163,597,2024-04-22,57
47513,414,3780,2024-04-02,141
47514,319,7964,2024-08-04,138
47515,983,1229,2024-08-30,174
47516,354,2039,2024-03-02,77
47517,684,6631,2024-08-27,39
47518,602,9354,2024-09-06,118
47519,923,8539,2024-02-24,46
47520,78,58,2024-07-30,158
47521,140,2518,2024-04-26,30
47522,439,6963,2024-06-27,14
47523,560,8055,2024-08-04,66
47524,511,8933,2024-06-15,109
47525,86,3517,2024-04-28,18
47526,49,8045,2024-06-06,188
47527,528,2431,2024-02-02,90
47528,722,2030,2024-06-25,153
47529,385,3753,2024-08-16,57
47530,275,215,2024-05-02,131
47531,219,8127,2024-05-03,185
47532,552,5029,2024-07-09,127
47533,545,2080,2024-05-06,133
47534,214,2022,2024-02-16,38
47535,63,9396,2024-05-07,184
47536,928,9723,2024-05-01,136
47537,570,3677,2024-01-21,75
47538,807,3239,2024-01-17,153
47539,867,691,2024-02-28,166
47540,698,9432,2024-08-25,58
47541,959,1942,2024-05-02,153
47542,539,8188,2024-04-13,100
47543,629,3475,2024-09-09,144
47544,370,8366,2024-09-02,94
47545,13,1962,2024-06-07,146
47546,657,9622,2024-08-16,50
47547,883,5204,2024-03-28,164
47548,864,4508,2024-07-06,53
47549,829,5819,2024-03-06,179
47550,13,5306,2024-07-24,102
47551,398,578,2024-08-26,119
47552,715,7459,2024-08-18,79
47553,870,1338,2024-07-06,154
47554,718,3179,2024-04-25,111
47555,364,2370,2024-05-11,158
47556,682,7088,2024-09-09,134
47557,86,6975,2024-01-19,132
47558,320,3717,2024-06-05,144
47559,66,2727,2024-07-21,109
47560,62,8884,2024-02-26,125
47561,149,2727,2024-04-16,32
47562,923,9606,2024-03-20,15
47563,32,2540,2024-05-13,41
47564,21,5702,2024-07-26,114
47565,449,9576,2024-09-09,94
47566,994,4535,2024-04-12,107
47567,730,8691,2024-04-13,164
47568,646,955,2024-01-26,43
47569,48,5092,2024-03-11,198
47570,742,7718,2024-06-13,173
47571,733,6692,2024-08-31,197
47572,187,4030,2024-03-19,140
47573,675,3305,2024-06-24,75
47574,196,7856,2024-05-28,27
47575,913,7342,2024-01-23,17
47576,382,5141,2024-03-30,102
47577,793,1849,2024-02-10,46
47578,317,4639,2024-06-12,152
47579,71,5319,2024-02-29,66
47580,769,5833,2024-09-09,52
47581,719,4184,2024-07-07,78
47582,314,9305,2024-03-08,118
47583,370,1809,2024-03-17,155
47584,923,416,2024-07-14,69
47585,151,2471,2024-02-14,184
47586,408,4831,2024-07-08,85
47587,189,8566,2024-07-13,132
47588,286,5628,2024-02-09,139
47589,310,5775,2024-07-15,79
47590,535,1263,2024-01-22,152
47591,79,3292,2024-04-01,54
47592,188,188,2024-04-05,62
47593,34,4999,2024-05-28,135
47594,285,9587,2024-01-10,189
47595,262,7330,2024-01-20,161
47596,729,1700,2024-05-07,120
47597,396,7536,2024-07-26,61
47598,53,4857,2024-05-25,125
47599,597,8573,2024-07-20,81
47600,163,8593,2024-05-31,198
47601,169,4602,2024-02-23,137
47602,546,4319,2024-08-06,78
47603,673,2541,2024-06-03,197
47604,312,7014,2024-02-21,171
47605,94,8671,2024-03-29,149
47606,286,9878,2024-03-25,167
47607,408,9308,2024-08-24,27
47608,713,3556,2024-05-04,83
47609,315,4233,2024-06-02,56
47610,992,9038,2024-03-15,67
47611,750,1076,2024-01-03,120
47612,64,2306,2024-03-11,152
47613,410,3489,2024-06-22,142
47614,622,9328,2024-06-11,14
47615,860,75,2024-02-04,59
47616,985,4461,2024-06-05,181
47617,919,8201,2024-01-24,175
47618,694,7043,2024-04-04,66
47619,33,5865,2024-04-04,173
47620,657,1557,2024-01-13,121
47621,289,4217,2024-05-05,21
47622,204,3452,2024-06-08,167
47623,264,6886,2024-01-11,18
47624,856,1356,2024-04-13,165
47625,578,5170,2024-06-13,73
47626,401,2400,2024-09-08,20
47627,150,9729,2024-08-15,27
47628,854,3528,2024-07-06,104
47629,186,8251,2024-08-13,181
47630,348,7443,2024-04-03,134
47631,386,7622,2024-05-24,92
47632,336,6446,2024-04-11,130
47633,754,5346,2024-05-28,25
47634,190,6947,2024-06-23,90
47635,53,8675,2024-06-15,141
47636,843,9611,2024-09-10,99
47637,307,8526,2024-04-02,175
47638,161,2923,2024-05-05,192
47639,613,4102,2024-09-01,69
47640,48,8388,2024-01-29,140
47641,359,6101,2024-09-15,147
47642,416,6384,2024-08-19,149
47643,834,8899,2024-03-01,164
47644,245,1511,2024-04-26,116
47645,868,5495,2024-09-09,174
47646,254,6264,2024-04-06,181
47647,181,1319,2024-07-01,97
47648,275,1513,2024-04-21,16
47649,708,6404,2024-07-16,119
47650,989,4556,2024-05-19,21
47651,595,4969,2024-09-08,108
47652,607,6543,2024-01-31,85
47653,900,7710,2024-08-08,179
47654,180,5294,2024-01-17,148
47655,769,1799,2024-07-16,75
47656,664,7226,2024-06-21,30
47657,395,1780,2024-04-11,144
47658,972,4826,2024-08-06,131
47659,72,4685,2024-03-25,112
47660,930,444,2024-09-15,56
47661,170,8144,2024-06-25,150
47662,440,3699,2024-01-05,161
47663,112,6226,2024-02-21,149
47664,676,9077,2024-07-12,36
47665,920,2061,2024-04-27,11
47666,381,1012,2024-09-08,193
47667,783,1632,2024-07-31,59
47668,24,4095,2024-08-25,76
47669,439,982,2024-05-19,171
47670,864,6461,2024-05-17,189
47671,184,8526,2024-08-20,14
47672,621,371,2024-08-26,27
47673,130,862,2024-09-18,84
47674,759,4581,2024-04-18,131
47675,401,6496,2024-06-23,59
47676,968,6589,2024-08-31,15
47677,221,3416,2024-02-19,133
47678,769,6061,2024-03-15,128
47679,853,4364,2024-06-08,157
47680,218,2413,2024-03-16,93
47681,547,8653,2024-05-21,173
47682,403,9891,2024-08-08,138
47683,618,7943,2024-05-31,172
47684,284,3700,2024-08-08,96
47685,410,6577,2024-09-02,191
47686,392,616,2024-01-30,44
47687,724,1760,2024-06-11,144
47688,908,4664,2024-03-07,39
47689,855,657,2024-07-01,23
47690,237,3115,2024-08-19,105
47691,592,8729,2024-03-10,160
47692,263,4543,2024-01-16,153
47693,844,5902,2024-03-04,133
47694,511,9648,2024-03-14,108
47695,328,1482,2024-02-12,69
47696,785,7074,2024-07-06,106
47697,482,1526,2024-03-18,45
47698,942,490,2024-05-19,95
47699,109,6383,2024-07-07,31
47700,585,3030,2024-02-07,18
47701,856,9219,2024-04-17,91
47702,565,5031,2024-05-02,150
47703,142,5166,2024-07-05,41
47704,463,4991,2024-08-24,167
47705,297,4465,2024-07-16,137
47706,404,4635,2024-08-13,22
47707,227,613,2024-04-17,96
47708,500,5384,2024-03-17,51
47709,376,6883,2024-02-20,90
47710,957,5357,2024-01-22,75
47711,615,8336,2024-04-06,79
47712,453,2186,2024-09-16,133
47713,71,9114,2024-01-15,22
47714,906,4867,2024-01-11,110
47715,635,1086,2024-08-04,38
47716,609,3980,2024-05-03,80
47717,550,3959,2024-04-23,199
47718,659,6984,2024-08-22,94
47719,332,5752,2024-04-16,150
47720,251,7765,2024-08-26,73
47721,744,5028,2024-09-07,111
47722,20,5167,2024-03-06,65
47723,278,2182,2024-03-19,72
47724,754,9932,2024-07-03,110
47725,166,5678,2024-08-13,69
47726,696,1153,2024-05-29,54
47727,80,5525,2024-08-24,53
47728,350,8949,2024-05-18,131
47729,865,4280,2024-03-23,184
47730,898,9622,2024-07-10,138
47731,265,8645,2024-03-20,86
47732,492,1599,2024-04-28,96
47733,779,5165,2024-01-17,192
47734,844,8416,2024-06-26,75
47735,708,7865,2024-01-02,103
47736,441,8603,2024-06-04,163
47737,889,6563,2024-04-08,185
47738,189,8718,2024-07-04,84
47739,630,8850,2024-01-19,165
47740,135,1723,2024-08-03,165
47741,401,7718,2024-04-09,140
47742,816,9504,2024-06-18,80
47743,631,6958,2024-02-01,24
47744,19,9093,2024-02-09,188
47745,340,2635,2024-03-16,149
47746,295,8106,2024-07-14,192
47747,181,6605,2024-08-18,35
47748,147,9368,2024-07-01,14
47749,187,6242,2024-05-25,138
47750,248,7933,2024-04-10,25
47751,558,3314,2024-02-11,185
47752,852,9720,2024-08-08,24
47753,970,4710,2024-02-27,30
47754,499,5645,2024-07-26,55
47755,682,7779,2024-04-23,150
47756,360,6277,2024-01-08,41
47757,715,4203,2024-09-19,107
47758,328,7359,2024-06-26,147
47759,141,8800,2024-06-28,88
47760,242,4038,2024-01-09,36
47761,278,2264,2024-04-02,133
47762,530,5265,2024-05-10,72
47763,403,2434,2024-01-04,165
47764,534,218,2024-06-10,146
47765,837,6951,2024-02-06,155
47766,199,8299,2024-09-02,48
47767,521,9938,2024-08-10,197
47768,215,6554,2024-07-20,45
47769,858,310,2024-07-28,125
47770,805,6350,2024-05-09,84
47771,764,4257,2024-07-05,61
47772,964,1672,2024-08-16,148
47773,497,5452,2024-04-24,63
47774,668,9123,2024-07-13,102
47775,467,629,2024-05-03,85
47776,178,892,2024-01-15,117
47777,709,5759,2024-05-19,88
47778,260,3461,2024-08-22,192
47779,156,6475,2024-08-21,146
47780,262,4043,2024-03-28,189
47781,396,4008,2024-05-26,72
47782,824,8762,2024-05-01,29
47783,977,9692,2024-06-18,192
47784,585,6553,2024-08-30,46
47785,156,6687,2024-07-29,170
47786,214,6385,2024-06-13,141
47787,377,2520,2024-05-29,80
47788,316,991,2024-04-28,51
47789,754,8010,2024-06-03,158
47790,679,8372,2024-07-17,185
47791,799,655,2024-03-06,57
47792,720,9162,2024-02-16,27
47793,912,7356,2024-04-15,60
47794,505,9340,2024-03-13,131
47795,317,3198,2024-09-07,175
47796,222,9675,2024-03-29,22
47797,554,8063,2024-08-17,14
47798,912,8491,2024-03-04,163
47799,980,5794,2024-08-06,78
47800,948,7874,2024-08-28,191
47801,670,3546,2024-04-13,196
47802,514,7916,2024-04-17,160
47803,522,9341,2024-05-22,104
47804,159,3345,2024-01-20,158
47805,875,5185,2024-04-04,160
47806,763,3944,2024-08-23,137
47807,62,4797,2024-02-06,155
47808,52,2018,2024-09-09,31
47809,214,5146,2024-01-03,24
47810,880,528,2024-01-20,93
47811,279,8462,2024-07-21,160
47812,161,6594,2024-06-02,127
47813,381,3500,2024-01-16,149
47814,495,5485,2024-04-06,177
47815,704,4282,2024-03-29,150
47816,497,5063,2024-05-25,187
47817,449,419,2024-06-26,31
47818,880,9277,2024-02-02,150
47819,569,9542,2024-09-05,84
47820,313,2976,2024-07-08,84
47821,495,1730,2024-01-14,101
47822,858,7621,2024-06-05,136
47823,412,1566,2024-03-06,192
47824,164,7795,2024-03-03,192
47825,190,4850,2024-04-27,185
47826,4,9666,2024-03-27,94
47827,906,2322,2024-02-12,139
47828,99,1665,2024-03-02,179
47829,270,6224,2024-02-16,198
47830,509,6513,2024-04-29,113
47831,648,1150,2024-01-26,74
47832,326,2188,2024-08-23,114
47833,922,1131,2024-09-01,135
47834,482,4225,2024-02-06,30
47835,336,6067,2024-06-23,112
47836,339,1721,2024-06-08,146
47837,478,7371,2024-04-24,171
47838,26,19,2024-04-10,90
47839,962,4704,2024-01-30,57
47840,400,5732,2024-03-25,108
47841,847,300,2024-07-21,65
47842,870,627,2024-08-23,39
47843,437,4816,2024-08-23,160
47844,937,5086,2024-06-24,158
47845,652,4569,2024-05-02,30
47846,326,3175,2024-05-31,73
47847,517,295,2024-05-27,59
47848,742,5043,2024-02-04,29
47849,326,5008,2024-05-01,144
47850,243,2037,2024-07-22,174
47851,582,2093,2024-05-07,67
47852,419,5525,2024-05-11,175
47853,889,2932,2024-01-17,159
47854,885,2521,2024-07-01,117
47855,948,163,2024-04-07,116
47856,588,6305,2024-05-27,75
47857,59,5865,2024-08-10,88
47858,313,180,2024-04-04,41
47859,19,4205,2024-08-29,160
47860,818,3555,2024-09-04,18
47861,187,3645,2024-03-13,75
47862,147,1805,2024-05-28,171
47863,202,3112,2024-08-17,191
47864,577,8583,2024-08-30,75
47865,258,863,2024-04-01,95
47866,206,7016,2024-02-14,75
47867,316,3025,2024-03-29,49
47868,723,1763,2024-01-17,165
47869,945,7179,2024-09-04,26
47870,90,9432,2024-05-12,21
47871,239,9144,2024-06-13,108
47872,644,9914,2024-01-18,143
47873,596,8406,2024-06-09,74
47874,193,1657,2024-09-06,45
47875,820,1986,2024-05-14,191
47876,67,1501,2024-05-09,197
47877,472,4759,2024-07-03,72
47878,522,168,2024-03-13,146
47879,822,7521,2024-03-31,119
47880,19,6398,2024-09-09,192
47881,864,417,2024-05-08,184
47882,253,8481,2024-07-20,110
47883,470,6081,2024-03-14,67
47884,609,8778,2024-02-29,61
47885,644,7187,2024-07-17,20
47886,76,6678,2024-06-09,53
47887,26,474,2024-06-08,184
47888,683,380,2024-02-01,166
47889,497,3876,2024-02-20,16
47890,456,6843,2024-07-28,162
47891,754,7361,2024-07-08,44
47892,339,4224,2024-02-25,62
47893,849,4862,2024-06-29,193
47894,74,4846,2024-05-28,97
47895,559,4115,2024-06-05,186
47896,265,1532,2024-04-10,120
47897,639,6753,2024-01-16,69
47898,766,836,2024-03-29,54
47899,217,9811,2024-05-29,173
47900,263,6035,2024-05-24,110
47901,837,2657,2024-01-06,144
47902,203,4708,2024-08-20,107
47903,518,3387,2024-05-27,105
47904,31,779,2024-04-23,137
47905,90,3280,2024-09-11,106
47906,625,8886,2024-03-18,102
47907,300,1097,2024-09-01,53
47908,786,3583,2024-06-27,125
47909,664,4492,2024-06-19,119
47910,417,1445,2024-09-09,53
47911,47,2112,2024-02-14,88
47912,798,7798,2024-03-10,125
47913,758,6700,2024-04-05,142
47914,655,5862,2024-04-27,81
47915,934,8258,2024-09-06,192
47916,373,2028,2024-03-22,147
47917,301,4519,2024-04-05,146
47918,752,3780,2024-04-28,139
47919,210,8931,2024-07-30,160
47920,927,460,2024-01-17,186
47921,505,7426,2024-01-12,188
47922,389,9918,2024-04-09,120
47923,490,7014,2024-01-24,88
47924,115,470,2024-01-19,132
47925,87,4454,2024-06-26,15
47926,768,6148,2024-07-02,161
47927,319,5003,2024-02-15,117
47928,500,5066,2024-02-11,134
47929,31,71,2024-05-29,93
47930,301,1098,2024-07-20,169
47931,814,693,2024-08-18,182
47932,777,4696,2024-05-08,139
47933,828,7198,2024-01-26,88
47934,824,5209,2024-04-26,14
47935,367,8694,2024-03-18,95
47936,142,7153,2024-08-30,111
47937,651,9402,2024-02-28,132
47938,38,148,2024-07-23,184
47939,672,8566,2024-09-19,141
47940,729,5412,2024-07-28,74
47941,498,7939,2024-05-24,72
47942,127,1842,2024-04-07,149
47943,217,4523,2024-03-20,123
47944,278,7989,2024-05-17,143
47945,367,6139,2024-04-13,51
47946,529,7342,2024-09-02,189
47947,676,1117,2024-08-04,116
47948,13,8606,2024-02-12,160
47949,990,7777,2024-06-22,139
47950,849,5168,2024-09-12,184
47951,920,7045,2024-01-16,52
47952,96,1601,2024-07-07,53
47953,759,527,2024-03-31,160
47954,274,300,2024-03-15,50
47955,894,1609,2024-05-22,192
47956,847,807,2024-01-05,109
47957,104,3278,2024-05-06,131
47958,81,1748,2024-07-25,95
47959,920,6329,2024-04-03,27
47960,684,7209,2024-09-13,81
47961,211,6229,2024-07-10,32
47962,525,6946,2024-05-21,186
47963,754,2899,2024-03-17,66
47964,358,5296,2024-05-30,164
47965,657,5036,2024-05-11,79
47966,885,566,2024-03-22,137
47967,225,6965,2024-05-19,58
47968,83,977,2024-06-30,195
47969,462,8366,2024-07-10,79
47970,379,7786,2024-04-08,60
47971,999,5674,2024-02-26,176
47972,779,5698,2024-05-02,75
47973,667,848,2024-08-28,187
47974,593,1386,2024-07-16,165
47975,757,6222,2024-07-01,177
47976,873,6633,2024-06-10,78
47977,160,5652,2024-03-27,77
47978,211,6798,2024-03-22,100
47979,502,4001,2024-03-24,125
47980,934,562,2024-02-11,53
47981,155,3067,2024-06-25,11
47982,624,3696,2024-07-08,102
47983,368,5977,2024-06-27,95
47984,475,9647,2024-04-11,178
47985,221,3967,2024-08-21,149
47986,579,2680,2024-07-10,41
47987,724,123,2024-01-19,56
47988,246,45,2024-09-18,130
47989,31,8554,2024-03-14,17
47990,275,4885,2024-04-12,173
47991,11,2909,2024-06-28,44
47992,125,1041,2024-08-11,40
47993,810,5858,2024-08-09,67
47994,210,8010,2024-05-25,103
47995,268,6506,2024-01-17,160
47996,173,2995,2024-03-08,160
47997,4,1091,2024-09-18,31
47998,871,19,2024-03-16,61
47999,162,2382,2024-08-25,147
48000,94,6431,2024-01-03,61
48001,151,9806,2024-04-07,132
48002,131,8858,2024-04-25,57
48003,825,9871,2024-01-10,162
48004,337,6738,2024-03-16,136
48005,339,572,2024-07-29,33
48006,339,5232,2024-01-09,167
48007,899,172,2024-03-19,152
48008,930,9459,2024-06-13,22
48009,109,9652,2024-08-06,64
48010,85,7509,2024-03-09,161
48011,396,169,2024-04-15,149
48012,669,1925,2024-02-22,91
48013,241,5029,2024-01-01,185
48014,711,897,2024-01-05,165
48015,822,5773,2024-06-02,61
48016,566,8369,2024-07-19,98
48017,50,3344,2024-04-10,192
48018,722,5853,2024-04-17,148
48019,290,486,2024-08-17,28
48020,576,8257,2024-01-12,117
48021,440,4441,2024-01-13,105
48022,480,6794,2024-09-13,20
48023,73,147,2024-03-11,156
48024,189,1016,2024-09-19,75
48025,663,7151,2024-05-19,24
48026,701,4554,2024-06-14,173
48027,603,6782,2024-06-02,107
48028,773,1003,2024-01-02,79
48029,734,9863,2024-02-23,139
48030,808,3847,2024-01-14,85
48031,384,7483,2024-04-07,30
48032,849,6926,2024-02-19,37
48033,725,6352,2024-05-28,96
48034,238,4770,2024-03-24,181
48035,316,8060,2024-09-04,117
48036,864,8363,2024-05-24,41
48037,802,1309,2024-07-30,117
48038,208,368,2024-05-10,158
48039,712,4297,2024-03-10,184
48040,791,9558,2024-02-07,141
48041,197,1164,2024-06-28,122
48042,83,1132,2024-08-12,39
48043,755,4499,2024-05-14,185
48044,681,9189,2024-07-17,137
48045,708,5678,2024-05-24,156
48046,787,8679,2024-04-07,27
48047,914,1485,2024-08-01,56
48048,296,4364,2024-09-14,142
48049,565,3605,2024-06-04,18
48050,910,4499,2024-03-06,63
48051,693,2600,2024-07-08,191
48052,791,5948,2024-06-02,110
48053,455,824,2024-02-05,95
48054,350,9715,2024-06-27,173
48055,929,5046,2024-06-01,191
48056,83,1688,2024-04-24,149
48057,893,5306,2024-01-26,21
48058,890,3724,2024-02-29,37
48059,947,3473,2024-01-19,125
48060,368,2307,2024-05-19,55
48061,868,9251,2024-08-26,27
48062,73,7080,2024-09-18,44
48063,567,5945,2024-09-01,196
48064,775,6679,2024-01-15,136
48065,390,3480,2024-01-08,79
48066,311,1217,2024-03-11,99
48067,574,7298,2024-08-17,126
48068,233,6150,2024-07-25,22
48069,955,6815,2024-01-16,38
48070,593,5324,2024-06-18,127
48071,624,5744,2024-07-18,70
48072,541,9646,2024-04-18,199
48073,129,3889,2024-06-08,80
48074,423,3027,2024-04-28,149
48075,59,4499,2024-01-25,111
48076,258,2776,2024-08-02,141
48077,689,1800,2024-05-15,197
48078,771,9316,2024-07-06,54
48079,808,860,2024-02-28,58
48080,287,6004,2024-07-24,181
48081,438,6151,2024-07-21,118
48082,335,2317,2024-09-15,138
48083,184,5493,2024-05-10,83
48084,456,4553,2024-06-04,190
48085,334,4203,2024-03-31,36
48086,581,1554,2024-07-13,101
48087,691,8302,2024-05-09,25
48088,699,3049,2024-02-08,84
48089,674,8947,2024-05-07,136
48090,65,5841,2024-02-02,83
48091,325,241,2024-04-12,156
48092,84,8303,2024-05-28,64
48093,19,5373,2024-06-08,35
